cle_obs,code_departement,nom_departement,annee_ref,type_info_geo
1183731,974,"La Réunion",2017,Rattachement
1183732,974,"La Réunion",2017,Rattachement
1183733,974,"La Réunion",2017,Rattachement
1183734,974,"La Réunion",2017,Rattachement
1183735,974,"La Réunion",2017,Rattachement
1183736,974,"La Réunion",2017,Rattachement
1183737,974,"La Réunion",2017,Rattachement
1183738,974,"La Réunion",2017,Rattachement
1183739,974,"La Réunion",2017,Rattachement
1183740,974,"La Réunion",2017,Rattachement
1183741,974,"La Réunion",2017,Rattachement
1183742,974,"La Réunion",2017,Rattachement
1183743,974,"La Réunion",2017,Rattachement
1183744,974,"La Réunion",2017,Rattachement
1183745,974,"La Réunion",2017,Rattachement
1183746,974,"La Réunion",2017,Rattachement
1183747,974,"La Réunion",2017,Rattachement
1183748,974,"La Réunion",2017,Rattachement
1183749,974,"La Réunion",2017,Rattachement
1183750,974,"La Réunion",2017,Rattachement
1183751,974,"La Réunion",2017,Rattachement
1183752,974,"La Réunion",2017,Rattachement
1183753,974,"La Réunion",2017,Rattachement
1183754,974,"La Réunion",2017,Rattachement
1183755,974,"La Réunion",2017,Rattachement
1183756,974,"La Réunion",2017,Rattachement
1183757,974,"La Réunion",2017,Rattachement
1183758,974,"La Réunion",2017,Rattachement
1183759,974,"La Réunion",2017,Rattachement
1183760,974,"La Réunion",2017,Rattachement
1183761,974,"La Réunion",2017,Rattachement
1183762,974,"La Réunion",2017,Rattachement
1183763,974,"La Réunion",2017,Rattachement
1183764,974,"La Réunion",2017,Rattachement
1183765,974,"La Réunion",2017,Rattachement
1183766,974,"La Réunion",2017,Rattachement
1183767,974,"La Réunion",2017,Rattachement
1183768,974,"La Réunion",2017,Rattachement
1183769,974,"La Réunion",2017,Rattachement
1183770,974,"La Réunion",2017,Rattachement
1183771,974,"La Réunion",2017,Rattachement
1183772,974,"La Réunion",2017,Rattachement
1183773,974,"La Réunion",2017,Rattachement
1183774,974,"La Réunion",2017,Rattachement
1183775,974,"La Réunion",2017,Rattachement
1183776,974,"La Réunion",2017,Rattachement
1183777,974,"La Réunion",2017,Rattachement
1183778,974,"La Réunion",2017,Rattachement
1183779,974,"La Réunion",2017,Rattachement
1183780,974,"La Réunion",2017,Rattachement
1183781,974,"La Réunion",2017,Rattachement
1183782,974,"La Réunion",2017,Rattachement
1183783,974,"La Réunion",2017,Rattachement
1183784,974,"La Réunion",2017,Rattachement
1183785,974,"La Réunion",2017,Rattachement
1183786,974,"La Réunion",2017,Rattachement
1183787,974,"La Réunion",2017,Rattachement
1183788,974,"La Réunion",2017,Rattachement
1183789,974,"La Réunion",2017,Rattachement
1183790,974,"La Réunion",2017,Rattachement
1183791,974,"La Réunion",2017,Rattachement
1183792,974,"La Réunion",2017,Rattachement
1183793,974,"La Réunion",2017,Rattachement
1183794,974,"La Réunion",2017,Rattachement
1183795,974,"La Réunion",2017,Rattachement
1183796,974,"La Réunion",2017,Rattachement
1183797,974,"La Réunion",2017,Rattachement
1183798,974,"La Réunion",2017,Rattachement
1183799,974,"La Réunion",2017,Rattachement
1183800,974,"La Réunion",2017,Rattachement
1183801,974,"La Réunion",2017,Rattachement
1183802,974,"La Réunion",2017,Rattachement
1183803,974,"La Réunion",2017,Rattachement
1183804,974,"La Réunion",2017,Rattachement
1183805,974,"La Réunion",2017,Rattachement
1183806,974,"La Réunion",2017,Rattachement
1183807,974,"La Réunion",2017,Rattachement
1183808,974,"La Réunion",2017,Rattachement
1183809,974,"La Réunion",2017,Rattachement
1183810,974,"La Réunion",2017,Rattachement
1183811,974,"La Réunion",2017,Rattachement
1183812,974,"La Réunion",2017,Rattachement
1183813,974,"La Réunion",2017,Rattachement
1183814,974,"La Réunion",2017,Rattachement
1183815,974,"La Réunion",2017,Rattachement
1183816,974,"La Réunion",2017,Rattachement
1183817,974,"La Réunion",2017,Rattachement
1183818,974,"La Réunion",2017,Rattachement
1183819,974,"La Réunion",2017,Rattachement
1183820,974,"La Réunion",2017,Rattachement
1183821,974,"La Réunion",2017,Rattachement
1183822,974,"La Réunion",2017,Rattachement
1183823,974,"La Réunion",2017,Rattachement
1183824,974,"La Réunion",2017,Rattachement
1183825,974,"La Réunion",2017,Rattachement
1183826,974,"La Réunion",2017,Rattachement
1183827,974,"La Réunion",2017,Rattachement
1183828,974,"La Réunion",2017,Rattachement
1183829,974,"La Réunion",2017,Rattachement
1183830,974,"La Réunion",2017,Rattachement
1183831,974,"La Réunion",2017,Rattachement
1183832,974,"La Réunion",2017,Rattachement
1183833,974,"La Réunion",2017,Rattachement
1183834,974,"La Réunion",2017,Rattachement
1183835,974,"La Réunion",2017,Rattachement
1183836,974,"La Réunion",2017,Rattachement
1183837,974,"La Réunion",2017,Rattachement
1183838,974,"La Réunion",2017,Rattachement
1183839,974,"La Réunion",2017,Rattachement
1183840,974,"La Réunion",2017,Rattachement
1183841,974,"La Réunion",2017,Rattachement
1183842,974,"La Réunion",2017,Rattachement
1183843,974,"La Réunion",2017,Rattachement
1183844,974,"La Réunion",2017,Rattachement
1183845,974,"La Réunion",2017,Rattachement
1183846,974,"La Réunion",2017,Rattachement
1183847,974,"La Réunion",2017,Rattachement
1183848,974,"La Réunion",2017,Rattachement
1183849,974,"La Réunion",2017,Rattachement
1183850,974,"La Réunion",2017,Rattachement
1183851,974,"La Réunion",2017,Rattachement
1183852,974,"La Réunion",2017,Rattachement
1183853,974,"La Réunion",2017,Rattachement
1183854,974,"La Réunion",2017,Rattachement
1183855,974,"La Réunion",2017,Rattachement
1183856,974,"La Réunion",2017,Rattachement
1183857,974,"La Réunion",2017,Rattachement
1183858,974,"La Réunion",2017,Rattachement
1183859,974,"La Réunion",2017,Rattachement
1183860,974,"La Réunion",2017,Rattachement
1183861,974,"La Réunion",2017,Rattachement
1183862,974,"La Réunion",2017,Rattachement
1183863,974,"La Réunion",2017,Rattachement
1183864,974,"La Réunion",2017,Rattachement
1183865,974,"La Réunion",2017,Rattachement
1183866,974,"La Réunion",2017,Rattachement
1183867,974,"La Réunion",2017,Rattachement
1183868,974,"La Réunion",2017,Rattachement
1183869,974,"La Réunion",2017,Rattachement
1183870,974,"La Réunion",2017,Rattachement
1183871,974,"La Réunion",2017,Rattachement
1183872,974,"La Réunion",2017,Rattachement
1183873,974,"La Réunion",2017,Rattachement
1183874,974,"La Réunion",2017,Rattachement
1183875,974,"La Réunion",2017,Rattachement
1183876,974,"La Réunion",2017,Rattachement
1183877,974,"La Réunion",2017,Rattachement
1183878,974,"La Réunion",2017,Rattachement
1183879,974,"La Réunion",2017,Rattachement
1183880,974,"La Réunion",2017,Rattachement
1183881,974,"La Réunion",2017,Rattachement
1183882,974,"La Réunion",2017,Rattachement
1183883,974,"La Réunion",2017,Rattachement
1183884,974,"La Réunion",2017,Rattachement
1183885,974,"La Réunion",2017,Rattachement
1183886,974,"La Réunion",2017,Rattachement
1183887,974,"La Réunion",2017,Rattachement
1183888,974,"La Réunion",2017,Rattachement
1183889,974,"La Réunion",2017,Rattachement
1183890,974,"La Réunion",2017,Rattachement
1183891,974,"La Réunion",2017,Rattachement
1183892,974,"La Réunion",2017,Rattachement
1183893,974,"La Réunion",2017,Rattachement
1183894,974,"La Réunion",2017,Rattachement
1183895,974,"La Réunion",2017,Rattachement
1183896,974,"La Réunion",2017,Rattachement
1183897,974,"La Réunion",2017,Rattachement
1183898,974,"La Réunion",2017,Rattachement
1183899,974,"La Réunion",2017,Rattachement
1183900,974,"La Réunion",2017,Rattachement
1183901,974,"La Réunion",2017,Rattachement
1183902,974,"La Réunion",2017,Rattachement
1183903,974,"La Réunion",2017,Rattachement
1183904,974,"La Réunion",2017,Rattachement
1183905,974,"La Réunion",2017,Rattachement
1183906,974,"La Réunion",2017,Rattachement
1183907,974,"La Réunion",2017,Rattachement
1183908,974,"La Réunion",2017,Rattachement
1183909,974,"La Réunion",2017,Rattachement
1183910,974,"La Réunion",2017,Rattachement
1183911,974,"La Réunion",2017,Rattachement
1183912,974,"La Réunion",2017,Rattachement
1183913,974,"La Réunion",2017,Rattachement
1183914,974,"La Réunion",2017,Rattachement
1183915,974,"La Réunion",2017,Rattachement
1183916,974,"La Réunion",2017,Rattachement
1183917,974,"La Réunion",2017,Rattachement
1183918,974,"La Réunion",2017,Rattachement
1183919,974,"La Réunion",2017,Rattachement
1183920,974,"La Réunion",2017,Rattachement
1183921,974,"La Réunion",2017,Rattachement
1183922,974,"La Réunion",2017,Rattachement
1183923,974,"La Réunion",2017,Rattachement
1183924,974,"La Réunion",2017,Rattachement
1183925,974,"La Réunion",2017,Rattachement
1183926,974,"La Réunion",2017,Rattachement
1183927,974,"La Réunion",2017,Rattachement
1183928,974,"La Réunion",2017,Rattachement
1183929,974,"La Réunion",2017,Rattachement
1183930,974,"La Réunion",2017,Rattachement
1183931,974,"La Réunion",2017,Rattachement
1183932,974,"La Réunion",2017,Rattachement
1183933,974,"La Réunion",2017,Rattachement
1183934,974,"La Réunion",2017,Rattachement
1183935,974,"La Réunion",2017,Rattachement
1183936,974,"La Réunion",2017,Rattachement
1183937,974,"La Réunion",2017,Rattachement
1183938,974,"La Réunion",2017,Rattachement
1183939,974,"La Réunion",2017,Rattachement
1183940,974,"La Réunion",2017,Rattachement
1183941,974,"La Réunion",2017,Rattachement
1183942,974,"La Réunion",2017,Rattachement
1183943,974,"La Réunion",2017,Rattachement
1183944,974,"La Réunion",2017,Rattachement
1183945,974,"La Réunion",2017,Rattachement
1183946,974,"La Réunion",2017,Rattachement
1183947,974,"La Réunion",2017,Rattachement
1183948,974,"La Réunion",2017,Rattachement
1183949,974,"La Réunion",2017,Rattachement
1183950,974,"La Réunion",2017,Rattachement
1183951,974,"La Réunion",2017,Rattachement
1183952,974,"La Réunion",2017,Rattachement
1183953,974,"La Réunion",2017,Rattachement
1183954,974,"La Réunion",2017,Rattachement
1183955,974,"La Réunion",2017,Rattachement
1183956,974,"La Réunion",2017,Rattachement
1183957,974,"La Réunion",2017,Rattachement
1183958,974,"La Réunion",2017,Rattachement
1183959,974,"La Réunion",2017,Rattachement
1183960,974,"La Réunion",2017,Rattachement
1183961,974,"La Réunion",2017,Rattachement
1183962,974,"La Réunion",2017,Rattachement
1183963,974,"La Réunion",2017,Rattachement
1183964,974,"La Réunion",2017,Rattachement
1183965,974,"La Réunion",2017,Rattachement
1183966,974,"La Réunion",2017,Rattachement
1183967,974,"La Réunion",2017,Rattachement
1183968,974,"La Réunion",2017,Rattachement
1183969,974,"La Réunion",2017,Rattachement
1183970,974,"La Réunion",2017,Rattachement
1183971,974,"La Réunion",2017,Rattachement
1183972,974,"La Réunion",2017,Rattachement
1183973,974,"La Réunion",2017,Rattachement
1183974,974,"La Réunion",2017,Rattachement
1183975,974,"La Réunion",2017,Rattachement
1183976,974,"La Réunion",2017,Rattachement
1183977,974,"La Réunion",2017,Rattachement
1183978,974,"La Réunion",2017,Rattachement
1183979,974,"La Réunion",2017,Rattachement
1183980,974,"La Réunion",2017,Rattachement
1183981,974,"La Réunion",2017,Rattachement
1183982,974,"La Réunion",2017,Rattachement
1183983,974,"La Réunion",2017,Rattachement
1183984,974,"La Réunion",2017,Rattachement
1183985,974,"La Réunion",2017,Rattachement
1183986,974,"La Réunion",2017,Rattachement
1183987,974,"La Réunion",2017,Rattachement
1183988,974,"La Réunion",2017,Rattachement
1183989,974,"La Réunion",2017,Rattachement
1183990,974,"La Réunion",2017,Rattachement
1183991,974,"La Réunion",2017,Rattachement
1183992,974,"La Réunion",2017,Rattachement
1183993,974,"La Réunion",2017,Rattachement
1183994,974,"La Réunion",2017,Rattachement
1183995,974,"La Réunion",2017,Rattachement
1183996,974,"La Réunion",2017,Rattachement
1183997,974,"La Réunion",2017,Rattachement
1183998,974,"La Réunion",2017,Rattachement
1183999,974,"La Réunion",2017,Rattachement
1184000,974,"La Réunion",2017,Rattachement
1184001,974,"La Réunion",2017,Rattachement
1184002,974,"La Réunion",2017,Rattachement
1184003,974,"La Réunion",2017,Rattachement
1184004,974,"La Réunion",2017,Rattachement
1184005,974,"La Réunion",2017,Rattachement
1184006,974,"La Réunion",2017,Rattachement
1184007,974,"La Réunion",2017,Rattachement
1184008,974,"La Réunion",2017,Rattachement
1184009,974,"La Réunion",2017,Rattachement
1184010,974,"La Réunion",2017,Rattachement
1184011,974,"La Réunion",2017,Rattachement
1184012,974,"La Réunion",2017,Rattachement
1184013,974,"La Réunion",2017,Rattachement
1184014,974,"La Réunion",2017,Rattachement
1184015,974,"La Réunion",2017,Rattachement
1184016,974,"La Réunion",2017,Rattachement
1184017,974,"La Réunion",2017,Rattachement
1184018,974,"La Réunion",2017,Rattachement
1184019,974,"La Réunion",2017,Rattachement
1184020,974,"La Réunion",2017,Rattachement
1184021,974,"La Réunion",2017,Rattachement
1184022,974,"La Réunion",2017,Rattachement
1184023,974,"La Réunion",2017,Rattachement
1184024,974,"La Réunion",2017,Rattachement
1184025,974,"La Réunion",2017,Rattachement
1184026,974,"La Réunion",2017,Rattachement
1184027,974,"La Réunion",2017,Rattachement
1184028,974,"La Réunion",2017,Rattachement
1184029,974,"La Réunion",2017,Rattachement
1184030,974,"La Réunion",2017,Rattachement
1184031,974,"La Réunion",2017,Rattachement
1184032,974,"La Réunion",2017,Rattachement
1184033,974,"La Réunion",2017,Rattachement
1184034,974,"La Réunion",2017,Rattachement
1184035,974,"La Réunion",2017,Rattachement
1184036,974,"La Réunion",2017,Rattachement
1184037,974,"La Réunion",2017,Rattachement
1184038,974,"La Réunion",2017,Rattachement
1184039,974,"La Réunion",2017,Rattachement
1184040,974,"La Réunion",2017,Rattachement
1184041,974,"La Réunion",2017,Rattachement
1184042,974,"La Réunion",2017,Rattachement
1184043,974,"La Réunion",2017,Rattachement
1184044,974,"La Réunion",2017,Rattachement
1184045,974,"La Réunion",2017,Rattachement
1184046,974,"La Réunion",2017,Rattachement
1184047,974,"La Réunion",2017,Rattachement
1184048,974,"La Réunion",2017,Rattachement
1184049,974,"La Réunion",2017,Rattachement
1184050,974,"La Réunion",2017,Rattachement
1184051,974,"La Réunion",2017,Rattachement
1184052,974,"La Réunion",2017,Rattachement
1184053,974,"La Réunion",2017,Rattachement
1184054,974,"La Réunion",2017,Rattachement
1184055,974,"La Réunion",2017,Rattachement
1184056,974,"La Réunion",2017,Rattachement
1184057,974,"La Réunion",2017,Rattachement
1184058,974,"La Réunion",2017,Rattachement
1184059,974,"La Réunion",2017,Rattachement
1184060,974,"La Réunion",2017,Rattachement
1184061,974,"La Réunion",2017,Rattachement
1184062,974,"La Réunion",2017,Rattachement
1184063,974,"La Réunion",2017,Rattachement
1184064,974,"La Réunion",2017,Rattachement
1184065,974,"La Réunion",2017,Rattachement
1184066,974,"La Réunion",2017,Rattachement
1184067,974,"La Réunion",2017,Rattachement
1184068,974,"La Réunion",2017,Rattachement
1184069,974,"La Réunion",2017,Rattachement
1184070,974,"La Réunion",2017,Rattachement
1184071,974,"La Réunion",2017,Rattachement
1184072,974,"La Réunion",2017,Rattachement
1184073,974,"La Réunion",2017,Rattachement
1184074,974,"La Réunion",2017,Rattachement
1184075,974,"La Réunion",2017,Rattachement
1184076,974,"La Réunion",2017,Rattachement
1184077,974,"La Réunion",2017,Rattachement
1184078,974,"La Réunion",2017,Rattachement
1184079,974,"La Réunion",2017,Rattachement
1184080,974,"La Réunion",2017,Rattachement
1184081,974,"La Réunion",2017,Rattachement
1184082,974,"La Réunion",2017,Rattachement
1184083,974,"La Réunion",2017,Rattachement
1184084,974,"La Réunion",2017,Rattachement
1184085,974,"La Réunion",2017,Rattachement
1184086,974,"La Réunion",2017,Rattachement
1184087,974,"La Réunion",2017,Rattachement
1184088,974,"La Réunion",2017,Rattachement
1184089,974,"La Réunion",2017,Rattachement
1184090,974,"La Réunion",2017,Rattachement
1184091,974,"La Réunion",2017,Rattachement
1184092,974,"La Réunion",2017,Rattachement
1184093,974,"La Réunion",2017,Rattachement
1184094,974,"La Réunion",2017,Rattachement
1184095,974,"La Réunion",2017,Rattachement
1184096,974,"La Réunion",2017,Rattachement
1184097,974,"La Réunion",2017,Rattachement
1184098,974,"La Réunion",2017,Rattachement
1184099,974,"La Réunion",2017,Rattachement
1184100,974,"La Réunion",2017,Rattachement
1184101,974,"La Réunion",2017,Rattachement
1184102,974,"La Réunion",2017,Rattachement
1184103,974,"La Réunion",2017,Rattachement
1184104,974,"La Réunion",2017,Rattachement
1184105,974,"La Réunion",2017,Rattachement
1184106,974,"La Réunion",2017,Rattachement
1184107,974,"La Réunion",2017,Rattachement
1184108,974,"La Réunion",2017,Rattachement
1184109,974,"La Réunion",2017,Rattachement
1184110,974,"La Réunion",2017,Rattachement
1184111,974,"La Réunion",2017,Rattachement
1184112,974,"La Réunion",2017,Rattachement
1184113,974,"La Réunion",2017,Rattachement
1184114,974,"La Réunion",2017,Rattachement
1184115,974,"La Réunion",2017,Rattachement
1184116,974,"La Réunion",2017,Rattachement
1184117,974,"La Réunion",2017,Rattachement
1184118,974,"La Réunion",2017,Rattachement
