cle_obs,nom,definition,valeur,unite,thematique,type
1188840,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1189931,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1190304,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1180274,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1197226,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1095621,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1192675,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1178208,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1180074,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1187399,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1186751,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1096118,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1196831,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1187460,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1178530,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1179983,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1177305,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1192836,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1191567,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1181707,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1177875,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1184038,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1181066,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1198041,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1096138,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1195712,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1096549,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1096043,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1183498,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1186883,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1195255,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1192014,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1178839,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1182552,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1193105,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1192422,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1197328,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1183287,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1191439,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1196362,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1094837,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1196317,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1197848,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1180938,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1195850,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1097170,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1094451,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1096525,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1183142,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1181413,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1096209,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1179623,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1195487,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1191486,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1183565,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1178601,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1094963,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1184969,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1198069,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1179754,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1180085,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1177365,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1183899,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1180821,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1187070,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1097165,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1197069,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1183855,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1188785,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1191948,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1185081,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1184552,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1183713,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1191985,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1192194,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1197398,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1187160,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1179507,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1186003,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1181364,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1180812,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1185414,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1188462,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1188874,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1192553,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1095187,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1183407,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1179847,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1185521,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1192112,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1094931,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1094423,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1190890,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1186088,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1183358,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1178007,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1094079,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1184885,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1095445,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1195982,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1096870,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1188858,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1188875,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1179201,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1183537,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1177351,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1096362,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1180766,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1177540,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1196771,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1191620,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1189228,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1190480,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1197701,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1181573,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1189503,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1191917,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1094111,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1189977,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1185684,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1096726,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1094449,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1096544,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1179517,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1096113,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1192365,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1093751,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1195288,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1187991,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1185065,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1186386,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1198189,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1096130,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1197608,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1190314,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1180997,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1198049,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1185561,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1191234,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1191747,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1096825,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1186360,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1179169,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1195711,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1094347,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1197970,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1183283,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1191946,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1177689,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1180415,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1196802,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1197157,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1183631,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1181902,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1190822,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1189902,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1093939,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1198535,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1184004,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1178886,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1192132,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1177789,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1093912,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1093986,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1184810,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1179938,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1177453,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1095379,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1197345,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1179189,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1177440,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1183798,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1095363,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1094008,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1192204,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1187873,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1179007,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1095664,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1191149,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1187631,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1190431,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1094681,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1095052,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1178424,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1095980,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1177881,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1095185,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1190574,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1094664,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1188086,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1188406,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1192486,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1094225,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1178044,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1185762,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1187822,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1191269,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1183526,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1097088,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1186354,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1095615,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1096898,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1196297,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1186979,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1177526,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1180125,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1094650,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1178157,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1186124,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1177667,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1186363,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1189704,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1190200,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1096710,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1197463,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1188581,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1180790,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1094590,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1189249,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1188206,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1095611,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1183521,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1095048,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1191157,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1181540,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1094766,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1192597,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1198217,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1096848,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1178409,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1188907,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1189018,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1186946,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1186118,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1190079,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1177583,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1187226,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1183125,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1177345,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1195624,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1093928,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1195376,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1195301,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1189141,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1189941,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1186923,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1184117,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1192781,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1189318,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1197955,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1187613,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1095114,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1192821,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1193135,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1196566,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1189994,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1094929,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1094791,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1097399,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1184843,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1178281,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1184893,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1179991,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1188548,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1196344,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1179977,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1195793,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1183305,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1196105,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1181179,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1188476,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1094910,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1181073,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1096860,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1179353,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1181713,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1186348,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1187144,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1185194,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1179350,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1187629,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1186294,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1182429,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
