cle_obs,code_me,version_me,date_me,type_info_geo
1181995,FRLC05,2,2016-11-01,Rattachement
1189257,FRLC10,2,2016-11-01,Rattachement
1195259,FRLC06,2,2016-11-01,Rattachement
1192115,FRLC12,2,2016-11-01,Rattachement
1187443,FRLC08,2,2016-11-01,Rattachement
1182262,FRLC05,2,2016-11-01,Rattachement
1188787,FRLC10,2,2016-11-01,Rattachement
1185777,FRLC05,2,2016-11-01,Rattachement
1180932,FRLC05,2,2016-11-01,Rattachement
1189959,FRLC09,2,2016-11-01,Rattachement
1195765,FRLC06,2,2016-11-01,Rattachement
1096837,FRLC11,2,2016-11-01,Rattachement
1197347,FRLC09,2,2016-11-01,Rattachement
1096865,FRLC11,2,2016-11-01,Rattachement
1095642,FRLC11,2,2016-11-01,Rattachement
1097146,FRLC11,2,2016-11-01,Rattachement
1191211,FRLC09,2,2016-11-01,Rattachement
1096412,FRLC09,2,2016-11-01,Rattachement
1195932,FRLC06,2,2016-11-01,Rattachement
1179363,FRLC05,2,2016-11-01,Rattachement
1193031,FRLC12,2,2016-11-01,Rattachement
1178797,FRLC06,2,2016-11-01,Rattachement
1093715,FRLC11,2,2016-11-01,Rattachement
1189243,FRLC09,2,2016-11-01,Rattachement
1185985,FRLC05,2,2016-11-01,Rattachement
1189848,FRLC09,2,2016-11-01,Rattachement
1188352,FRLC05,2,2016-11-01,Rattachement
1196989,FRLC08,2,2016-11-01,Rattachement
1183823,FRLC05,2,2016-11-01,Rattachement
1094145,FRLC11,2,2016-11-01,Rattachement
1184805,FRLC05,2,2016-11-01,Rattachement
1183509,FRLC05,2,2016-11-01,Rattachement
1181032,FRLC06,2,2016-11-01,Rattachement
1186744,FRLC05,2,2016-11-01,Rattachement
1196905,FRLC08,2,2016-11-01,Rattachement
1096621,FRLC09,2,2016-11-01,Rattachement
1185432,FRLC05,2,2016-11-01,Rattachement
1181285,FRLC05,2,2016-11-01,Rattachement
1177846,FRLC06,2,2016-11-01,Rattachement
1195655,FRLC06,2,2016-11-01,Rattachement
1187041,FRLC08,2,2016-11-01,Rattachement
1181737,FRLC05,2,2016-11-01,Rattachement
1196003,FRLC06,2,2016-11-01,Rattachement
1186515,FRLC05,2,2016-11-01,Rattachement
1183440,FRLC05,2,2016-11-01,Rattachement
1185354,FRLC05,2,2016-11-01,Rattachement
1189737,FRLC09,2,2016-11-01,Rattachement
1178180,FRLC05,2,2016-11-01,Rattachement
1179143,FRLC05,2,2016-11-01,Rattachement
1185297,FRLC05,2,2016-11-01,Rattachement
1178656,FRLC06,2,2016-11-01,Rattachement
1185551,FRLC05,2,2016-11-01,Rattachement
1182486,FRLC05,2,2016-11-01,Rattachement
1182043,FRLC05,2,2016-11-01,Rattachement
1096042,FRLC11,2,2016-11-01,Rattachement
1190215,FRLC09,2,2016-11-01,Rattachement
1184605,FRLC05,2,2016-11-01,Rattachement
1196560,FRLC05,2,2016-11-01,Rattachement
1096816,FRLC11,2,2016-11-01,Rattachement
1095381,FRLC11,2,2016-11-01,Rattachement
1190023,FRLC09,2,2016-11-01,Rattachement
1196450,FRLC05,2,2016-11-01,Rattachement
1191546,FRLC09,2,2016-11-01,Rattachement
1182204,FRLC05,2,2016-11-01,Rattachement
1188708,FRLC09,2,2016-11-01,Rattachement
1192305,FRLC12,2,2016-11-01,Rattachement
1096316,FRLC11,2,2016-11-01,Rattachement
1094367,FRLC11,2,2016-11-01,Rattachement
1195634,FRLC06,2,2016-11-01,Rattachement
1179013,FRLC05,2,2016-11-01,Rattachement
1196187,FRLC06,2,2016-11-01,Rattachement
1182480,FRLC06,2,2016-11-01,Rattachement
1180752,FRLC05,2,2016-11-01,Rattachement
1195943,FRLC06,2,2016-11-01,Rattachement
1097227,FRLC08,2,2016-11-01,Rattachement
1097091,FRLC11,2,2016-11-01,Rattachement
1186018,FRLC05,2,2016-11-01,Rattachement
1191072,FRLC09,2,2016-11-01,Rattachement
1178562,FRLC06,2,2016-11-01,Rattachement
1178565,FRLC06,2,2016-11-01,Rattachement
1187375,FRLC08,2,2016-11-01,Rattachement
1179780,FRLC05,2,2016-11-01,Rattachement
1191304,FRLC09,2,2016-11-01,Rattachement
1198414,FRLC06,2,2016-11-01,Rattachement
1191618,FRLC09,2,2016-11-01,Rattachement
1196181,FRLC06,2,2016-11-01,Rattachement
1183200,FRLC05,2,2016-11-01,Rattachement
1184529,FRLC05,2,2016-11-01,Rattachement
1193084,FRLC12,2,2016-11-01,Rattachement
1197745,FRLC06,2,2016-11-01,Rattachement
1197113,FRLC05,2,2016-11-01,Rattachement
1197931,FRLC06,2,2016-11-01,Rattachement
1196880,FRLC08,2,2016-11-01,Rattachement
1187959,FRLC05,2,2016-11-01,Rattachement
1182415,FRLC05,2,2016-11-01,Rattachement
1195451,FRLC05,2,2016-11-01,Rattachement
1177610,FRLC05,2,2016-11-01,Rattachement
1184845,FRLC05,2,2016-11-01,Rattachement
1178015,FRLC06,2,2016-11-01,Rattachement
1196949,FRLC05,2,2016-11-01,Rattachement
1177759,FRLC05,2,2016-11-01,Rattachement
1180223,FRLC05,2,2016-11-01,Rattachement
1192544,FRLC12,2,2016-11-01,Rattachement
1095840,FRLC11,2,2016-11-01,Rattachement
1096206,FRLC11,2,2016-11-01,Rattachement
1192292,FRLC12,2,2016-11-01,Rattachement
1188962,FRLC10,2,2016-11-01,Rattachement
1196789,FRLC08,2,2016-11-01,Rattachement
1180283,FRLC05,2,2016-11-01,Rattachement
1185334,FRLC05,2,2016-11-01,Rattachement
1095858,FRLC11,2,2016-11-01,Rattachement
1185131,FRLC05,2,2016-11-01,Rattachement
1191740,FRLC09,2,2016-11-01,Rattachement
1181274,FRLC05,2,2016-11-01,Rattachement
1096796,FRLC11,2,2016-11-01,Rattachement
1182451,FRLC05,2,2016-11-01,Rattachement
1189995,FRLC09,2,2016-11-01,Rattachement
1178926,FRLC05,2,2016-11-01,Rattachement
1196005,FRLC06,2,2016-11-01,Rattachement
1188357,FRLC05,2,2016-11-01,Rattachement
1190371,FRLC09,2,2016-11-01,Rattachement
1195550,FRLC06,2,2016-11-01,Rattachement
1187923,FRLC05,2,2016-11-01,Rattachement
1197091,FRLC05,2,2016-11-01,Rattachement
1095016,FRLC11,2,2016-11-01,Rattachement
1182366,FRLC05,2,2016-11-01,Rattachement
1180876,FRLC05,2,2016-11-01,Rattachement
1183357,FRLC05,2,2016-11-01,Rattachement
1192933,FRLC12,2,2016-11-01,Rattachement
1095959,FRLC11,2,2016-11-01,Rattachement
1190735,FRLC09,2,2016-11-01,Rattachement
1186451,FRLC05,2,2016-11-01,Rattachement
1185636,FRLC05,2,2016-11-01,Rattachement
1196415,FRLC05,2,2016-11-01,Rattachement
1189268,FRLC09,2,2016-11-01,Rattachement
1184566,FRLC05,2,2016-11-01,Rattachement
1192944,FRLC12,2,2016-11-01,Rattachement
1180318,FRLC05,2,2016-11-01,Rattachement
1179512,FRLC05,2,2016-11-01,Rattachement
1181152,FRLC05,2,2016-11-01,Rattachement
1198589,FRLC08,2,2016-11-01,Rattachement
1093796,FRLC11,2,2016-11-01,Rattachement
1183055,FRLC06,2,2016-11-01,Rattachement
1183445,FRLC05,2,2016-11-01,Rattachement
1094515,FRLC11,2,2016-11-01,Rattachement
1197256,FRLC10,2,2016-11-01,Rattachement
1179139,FRLC05,2,2016-11-01,Rattachement
1097315,FRLC08,2,2016-11-01,Rattachement
1095150,FRLC11,2,2016-11-01,Rattachement
1095845,FRLC11,2,2016-11-01,Rattachement
1179731,FRLC05,2,2016-11-01,Rattachement
1181470,FRLC05,2,2016-11-01,Rattachement
1189044,FRLC09,2,2016-11-01,Rattachement
1198201,FRLC06,2,2016-11-01,Rattachement
1096974,FRLC11,2,2016-11-01,Rattachement
1095107,FRLC11,2,2016-11-01,Rattachement
1177425,FRLC06,2,2016-11-01,Rattachement
1191286,FRLC09,2,2016-11-01,Rattachement
1188379,FRLC05,2,2016-11-01,Rattachement
1184657,FRLC05,2,2016-11-01,Rattachement
1094998,FRLC11,2,2016-11-01,Rattachement
1188126,FRLC05,2,2016-11-01,Rattachement
1182589,FRLC06,2,2016-11-01,Rattachement
1181772,FRLC06,2,2016-11-01,Rattachement
1097358,FRLC08,2,2016-11-01,Rattachement
1186485,FRLC05,2,2016-11-01,Rattachement
1197689,FRLC06,2,2016-11-01,Rattachement
1187425,FRLC08,2,2016-11-01,Rattachement
1190209,FRLC09,2,2016-11-01,Rattachement
1197986,FRLC06,2,2016-11-01,Rattachement
1178738,FRLC06,2,2016-11-01,Rattachement
1188581,FRLC05,2,2016-11-01,Rattachement
1192788,FRLC12,2,2016-11-01,Rattachement
1192945,FRLC12,2,2016-11-01,Rattachement
1187588,FRLC08,2,2016-11-01,Rattachement
1177899,FRLC06,2,2016-11-01,Rattachement
1190125,FRLC09,2,2016-11-01,Rattachement
1185768,FRLC05,2,2016-11-01,Rattachement
1094238,FRLC11,2,2016-11-01,Rattachement
1190801,FRLC09,2,2016-11-01,Rattachement
1185481,FRLC05,2,2016-11-01,Rattachement
1189182,FRLC09,2,2016-11-01,Rattachement
1184973,FRLC05,2,2016-11-01,Rattachement
1198010,FRLC06,2,2016-11-01,Rattachement
1185330,FRLC05,2,2016-11-01,Rattachement
1197705,FRLC06,2,2016-11-01,Rattachement
1095277,FRLC11,2,2016-11-01,Rattachement
1197995,FRLC06,2,2016-11-01,Rattachement
1187423,FRLC08,2,2016-11-01,Rattachement
1195718,FRLC06,2,2016-11-01,Rattachement
1183587,FRLC06,2,2016-11-01,Rattachement
1184104,FRLC05,2,2016-11-01,Rattachement
1192572,FRLC12,2,2016-11-01,Rattachement
1178766,FRLC05,2,2016-11-01,Rattachement
1197678,FRLC06,2,2016-11-01,Rattachement
1093551,FRLC11,2,2016-11-01,Rattachement
1187699,FRLC08,2,2016-11-01,Rattachement
1189749,FRLC09,2,2016-11-01,Rattachement
1094916,FRLC11,2,2016-11-01,Rattachement
1187717,FRLC08,2,2016-11-01,Rattachement
1187545,FRLC08,2,2016-11-01,Rattachement
1190955,FRLC09,2,2016-11-01,Rattachement
1190936,FRLC09,2,2016-11-01,Rattachement
1180642,FRLC05,2,2016-11-01,Rattachement
1095422,FRLC11,2,2016-11-01,Rattachement
1196602,FRLC08,2,2016-11-01,Rattachement
1188097,FRLC05,2,2016-11-01,Rattachement
1179076,FRLC06,2,2016-11-01,Rattachement
1191331,FRLC09,2,2016-11-01,Rattachement
1188134,FRLC05,2,2016-11-01,Rattachement
1179012,FRLC05,2,2016-11-01,Rattachement
1195261,FRLC06,2,2016-11-01,Rattachement
1094919,FRLC11,2,2016-11-01,Rattachement
1186579,FRLC08,2,2016-11-01,Rattachement
1096766,FRLC11,2,2016-11-01,Rattachement
1177574,FRLC06,2,2016-11-01,Rattachement
1184854,FRLC05,2,2016-11-01,Rattachement
1181025,FRLC05,2,2016-11-01,Rattachement
1185260,FRLC05,2,2016-11-01,Rattachement
1180216,FRLC06,2,2016-11-01,Rattachement
1095147,FRLC11,2,2016-11-01,Rattachement
1178963,FRLC06,2,2016-11-01,Rattachement
1197728,FRLC06,2,2016-11-01,Rattachement
1191758,FRLC09,2,2016-11-01,Rattachement
1182214,FRLC05,2,2016-11-01,Rattachement
1179056,FRLC06,2,2016-11-01,Rattachement
1178723,FRLC06,2,2016-11-01,Rattachement
1185269,FRLC05,2,2016-11-01,Rattachement
1196583,FRLC08,2,2016-11-01,Rattachement
1185234,FRLC05,2,2016-11-01,Rattachement
1182225,FRLC05,2,2016-11-01,Rattachement
1191173,FRLC09,2,2016-11-01,Rattachement
1198188,FRLC06,2,2016-11-01,Rattachement
1197296,FRLC10,2,2016-11-01,Rattachement
1186317,FRLC05,2,2016-11-01,Rattachement
1184103,FRLC05,2,2016-11-01,Rattachement
1195834,FRLC06,2,2016-11-01,Rattachement
1095365,FRLC11,2,2016-11-01,Rattachement
1181321,FRLC05,2,2016-11-01,Rattachement
1191894,FRLC12,2,2016-11-01,Rattachement
1196275,FRLC05,2,2016-11-01,Rattachement
1186342,FRLC05,2,2016-11-01,Rattachement
1196813,FRLC08,2,2016-11-01,Rattachement
1185506,FRLC05,2,2016-11-01,Rattachement
1094531,FRLC11,2,2016-11-01,Rattachement
1093951,FRLC11,2,2016-11-01,Rattachement
1094599,FRLC11,2,2016-11-01,Rattachement
1196888,FRLC05,2,2016-11-01,Rattachement
1188204,FRLC05,2,2016-11-01,Rattachement
1197888,FRLC06,2,2016-11-01,Rattachement
1094326,FRLC11,2,2016-11-01,Rattachement
1180110,FRLC05,2,2016-11-01,Rattachement
1179861,FRLC05,2,2016-11-01,Rattachement
1185291,FRLC05,2,2016-11-01,Rattachement
1188721,FRLC09,2,2016-11-01,Rattachement
1196038,FRLC06,2,2016-11-01,Rattachement
1095082,FRLC11,2,2016-11-01,Rattachement
1196633,FRLC08,2,2016-11-01,Rattachement
1192594,FRLC12,2,2016-11-01,Rattachement
1181583,FRLC05,2,2016-11-01,Rattachement
1186154,FRLC05,2,2016-11-01,Rattachement
1189295,FRLC09,2,2016-11-01,Rattachement
1095757,FRLC11,2,2016-11-01,Rattachement
1180649,FRLC05,2,2016-11-01,Rattachement
1094259,FRLC11,2,2016-11-01,Rattachement
1177584,FRLC05,2,2016-11-01,Rattachement
1096998,FRLC11,2,2016-11-01,Rattachement
1178212,FRLC05,2,2016-11-01,Rattachement
1178802,FRLC05,2,2016-11-01,Rattachement
1183389,FRLC06,2,2016-11-01,Rattachement
1181639,FRLC05,2,2016-11-01,Rattachement
1184907,FRLC05,2,2016-11-01,Rattachement
1195781,FRLC06,2,2016-11-01,Rattachement
1189640,FRLC09,2,2016-11-01,Rattachement
1188421,FRLC05,2,2016-11-01,Rattachement
1184398,FRLC05,2,2016-11-01,Rattachement
1093685,FRLC11,2,2016-11-01,Rattachement
1191633,FRLC09,2,2016-11-01,Rattachement
1189840,FRLC09,2,2016-11-01,Rattachement
1179941,FRLC05,2,2016-11-01,Rattachement
1186611,FRLC05,2,2016-11-01,Rattachement
1197996,FRLC06,2,2016-11-01,Rattachement
1179371,FRLC05,2,2016-11-01,Rattachement
1185766,FRLC05,2,2016-11-01,Rattachement
1193035,FRLC12,2,2016-11-01,Rattachement
1185750,FRLC05,2,2016-11-01,Rattachement
1198781,FRLC12,2,2016-11-01,Rattachement
1097294,FRLC08,2,2016-11-01,Rattachement
1192202,FRLC12,2,2016-11-01,Rattachement
1184445,FRLC05,2,2016-11-01,Rattachement
1188550,FRLC05,2,2016-11-01,Rattachement
1183060,FRLC05,2,2016-11-01,Rattachement
1181918,FRLC05,2,2016-11-01,Rattachement
1178829,FRLC06,2,2016-11-01,Rattachement
1180556,FRLC06,2,2016-11-01,Rattachement
1186749,FRLC05,2,2016-11-01,Rattachement
1183791,FRLC06,2,2016-11-01,Rattachement
1180666,FRLC05,2,2016-11-01,Rattachement
1189836,FRLC09,2,2016-11-01,Rattachement
1181341,FRLC05,2,2016-11-01,Rattachement
1190938,FRLC09,2,2016-11-01,Rattachement
1188426,FRLC05,2,2016-11-01,Rattachement
1186554,FRLC05,2,2016-11-01,Rattachement
1096038,FRLC11,2,2016-11-01,Rattachement
1192807,FRLC12,2,2016-11-01,Rattachement
1184772,FRLC05,2,2016-11-01,Rattachement
1182437,FRLC05,2,2016-11-01,Rattachement
1188788,FRLC10,2,2016-11-01,Rattachement
1178785,FRLC06,2,2016-11-01,Rattachement
1178125,FRLC05,2,2016-11-01,Rattachement
1193107,FRLC12,2,2016-11-01,Rattachement
1191498,FRLC09,2,2016-11-01,Rattachement
1189553,FRLC09,2,2016-11-01,Rattachement
1177760,FRLC05,2,2016-11-01,Rattachement
1197378,FRLC09,2,2016-11-01,Rattachement
1182527,FRLC05,2,2016-11-01,Rattachement
1179132,FRLC05,2,2016-11-01,Rattachement
1191721,FRLC09,2,2016-11-01,Rattachement
1197391,FRLC09,2,2016-11-01,Rattachement
1189103,FRLC09,2,2016-11-01,Rattachement
1095438,FRLC11,2,2016-11-01,Rattachement
1178564,FRLC06,2,2016-11-01,Rattachement
1196010,FRLC06,2,2016-11-01,Rattachement
1181797,FRLC05,2,2016-11-01,Rattachement
1180053,FRLC05,2,2016-11-01,Rattachement
1191412,FRLC09,2,2016-11-01,Rattachement
1195444,FRLC05,2,2016-11-01,Rattachement
1093617,FRLC11,2,2016-11-01,Rattachement
1198651,FRLC05,2,2016-11-01,Rattachement
1190822,FRLC09,2,2016-11-01,Rattachement
1179985,FRLC05,2,2016-11-01,Rattachement
1095794,FRLC11,2,2016-11-01,Rattachement
1180970,FRLC05,2,2016-11-01,Rattachement
1187275,FRLC08,2,2016-11-01,Rattachement
1178773,FRLC06,2,2016-11-01,Rattachement
1198459,FRLC05,2,2016-11-01,Rattachement
1093771,FRLC11,2,2016-11-01,Rattachement
1197056,FRLC08,2,2016-11-01,Rattachement
1094940,FRLC11,2,2016-11-01,Rattachement
1095609,FRLC11,2,2016-11-01,Rattachement
1195856,FRLC06,2,2016-11-01,Rattachement
1178401,FRLC05,2,2016-11-01,Rattachement
1181781,FRLC05,2,2016-11-01,Rattachement
1185312,FRLC05,2,2016-11-01,Rattachement
1094013,FRLC11,2,2016-11-01,Rattachement
1189768,FRLC09,2,2016-11-01,Rattachement
1095543,FRLC11,2,2016-11-01,Rattachement
1190173,FRLC11,2,2016-11-01,Rattachement
1182615,FRLC05,2,2016-11-01,Rattachement
1196377,FRLC05,2,2016-11-01,Rattachement
1183088,FRLC05,2,2016-11-01,Rattachement
1178840,FRLC05,2,2016-11-01,Rattachement
1191575,FRLG105,2,2016-11-01,Rattachement
1187122,FRLC05,2,2016-11-01,Rattachement
1095427,FRLC11,2,2016-11-01,Rattachement
1182732,FRLC05,2,2016-11-01,Rattachement
1179565,FRLC05,2,2016-11-01,Rattachement
1180469,FRLC05,2,2016-11-01,Rattachement
1185980,FRLC05,2,2016-11-01,Rattachement
1094443,FRLC11,2,2016-11-01,Rattachement
1196345,FRLC05,2,2016-11-01,Rattachement
1097231,FRLC08,2,2016-11-01,Rattachement
1195558,FRLC06,2,2016-11-01,Rattachement
1095416,FRLC11,2,2016-11-01,Rattachement
1196768,FRLC05,2,2016-11-01,Rattachement
1188047,FRLC05,2,2016-11-01,Rattachement
1184640,FRLC05,2,2016-11-01,Rattachement
1197428,FRLC12,2,2016-11-01,Rattachement
1185266,FRLC05,2,2016-11-01,Rattachement
1186373,FRLC05,2,2016-11-01,Rattachement
1184523,FRLC05,2,2016-11-01,Rattachement
1180696,FRLC06,2,2016-11-01,Rattachement
1181095,FRLC06,2,2016-11-01,Rattachement
1195674,FRLC06,2,2016-11-01,Rattachement
1186636,FRLC05,2,2016-11-01,Rattachement
1185821,FRLC05,2,2016-11-01,Rattachement
1094869,FRLC11,2,2016-11-01,Rattachement
1094458,FRLC11,2,2016-11-01,Rattachement
1197992,FRLC06,2,2016-11-01,Rattachement
1184025,FRLC05,2,2016-11-01,Rattachement
1093920,FRLC11,2,2016-11-01,Rattachement
1191509,FRLC09,2,2016-11-01,Rattachement
1185142,FRLC05,2,2016-11-01,Rattachement
1198145,FRLC06,2,2016-11-01,Rattachement
1096262,FRLC11,2,2016-11-01,Rattachement
1186868,FRLC05,2,2016-11-01,Rattachement
1182492,FRLC05,2,2016-11-01,Rattachement
1183893,FRLC05,2,2016-11-01,Rattachement
1094872,FRLC11,2,2016-11-01,Rattachement
1094320,FRLC11,2,2016-11-01,Rattachement
1195728,FRLC06,2,2016-11-01,Rattachement
1180694,FRLC06,2,2016-11-01,Rattachement
1096966,FRLC11,2,2016-11-01,Rattachement
1188183,FRLC05,2,2016-11-01,Rattachement
1188077,FRLC05,2,2016-11-01,Rattachement
1185085,FRLC05,2,2016-11-01,Rattachement
1178208,FRLC06,2,2016-11-01,Rattachement
1179918,FRLC05,2,2016-11-01,Rattachement
1180041,FRLC05,2,2016-11-01,Rattachement
1186109,FRLC08,2,2016-11-01,Rattachement
1186104,FRLC08,2,2016-11-01,Rattachement
1178202,FRLC06,2,2016-11-01,Rattachement
1195481,FRLC06,2,2016-11-01,Rattachement
1183981,FRLC05,2,2016-11-01,Rattachement
1187752,FRLC05,2,2016-11-01,Rattachement
1182143,FRLC05,2,2016-11-01,Rattachement
1177849,FRLC06,2,2016-11-01,Rattachement
1189736,FRLC09,2,2016-11-01,Rattachement
1178782,FRLC06,2,2016-11-01,Rattachement
1190184,FRLC11,2,2016-11-01,Rattachement
1198743,FRLC11,2,2016-11-01,Rattachement
1191859,FRLC12,2,2016-11-01,Rattachement
1195535,FRLC06,2,2016-11-01,Rattachement
1093905,FRLC11,2,2016-11-01,Rattachement
1182563,FRLC05,2,2016-11-01,Rattachement
1196441,FRLC05,2,2016-11-01,Rattachement
1196704,FRLC08,2,2016-11-01,Rattachement
1181528,FRLC06,2,2016-11-01,Rattachement
1186572,FRLC05,2,2016-11-01,Rattachement
1185931,FRLC05,2,2016-11-01,Rattachement
1097171,FRLC08,2,2016-11-01,Rattachement
1198760,FRLC11,2,2016-11-01,Rattachement
1189012,FRLC09,2,2016-11-01,Rattachement
1094135,FRLC11,2,2016-11-01,Rattachement
1186213,FRLC05,2,2016-11-01,Rattachement
1190107,FRLC09,2,2016-11-01,Rattachement
1192548,FRLC12,2,2016-11-01,Rattachement
1187773,FRLC05,2,2016-11-01,Rattachement
1191981,FRLC12,2,2016-11-01,Rattachement
1188376,FRLC05,2,2016-11-01,Rattachement
1191212,FRLC09,2,2016-11-01,Rattachement
1178108,FRLC05,2,2016-11-01,Rattachement
1180948,FRLC06,2,2016-11-01,Rattachement
1178168,FRLC05,2,2016-11-01,Rattachement
1188240,FRLC05,2,2016-11-01,Rattachement
1179754,FRLC06,2,2016-11-01,Rattachement
1095373,FRLC11,2,2016-11-01,Rattachement
1178593,FRLC06,2,2016-11-01,Rattachement
1183560,FRLC05,2,2016-11-01,Rattachement
1094457,FRLC11,2,2016-11-01,Rattachement
1191288,FRLC09,2,2016-11-01,Rattachement
1186509,FRLC05,2,2016-11-01,Rattachement
1178345,FRLC05,2,2016-11-01,Rattachement
1178354,FRLC05,2,2016-11-01,Rattachement
1185229,FRLC05,2,2016-11-01,Rattachement
1192091,FRLC12,2,2016-11-01,Rattachement
1184794,FRLC05,2,2016-11-01,Rattachement
1188527,FRLC05,2,2016-11-01,Rattachement
1178444,FRLC06,2,2016-11-01,Rattachement
1181914,FRLC05,2,2016-11-01,Rattachement
1094281,FRLC11,2,2016-11-01,Rattachement
1186174,FRLC05,2,2016-11-01,Rattachement
1198639,FRLC05,2,2016-11-01,Rattachement
1188737,FRLC09,2,2016-11-01,Rattachement
1186746,FRLC05,2,2016-11-01,Rattachement
1185323,FRLC05,2,2016-11-01,Rattachement
1184742,FRLC05,2,2016-11-01,Rattachement
1196102,FRLC06,2,2016-11-01,Rattachement
1197484,FRLC06,2,2016-11-01,Rattachement
1190511,FRLC11,2,2016-11-01,Rattachement
1183807,FRLC05,2,2016-11-01,Rattachement
1198488,FRLC05,2,2016-11-01,Rattachement
1096208,FRLC11,2,2016-11-01,Rattachement
1190789,FRLC09,2,2016-11-01,Rattachement
1181236,FRLC05,2,2016-11-01,Rattachement
1186886,FRLC08,2,2016-11-01,Rattachement
1185007,FRLC05,2,2016-11-01,Rattachement
1179085,FRLC06,2,2016-11-01,Rattachement
1178912,FRLC05,2,2016-11-01,Rattachement
1192253,FRLC12,2,2016-11-01,Rattachement
1185557,FRLC05,2,2016-11-01,Rattachement
1186263,FRLC05,2,2016-11-01,Rattachement
1179171,FRLC06,2,2016-11-01,Rattachement
1093601,FRLC11,2,2016-11-01,Rattachement
1179347,FRLC05,2,2016-11-01,Rattachement
1181526,FRLC06,2,2016-11-01,Rattachement
1178311,FRLC05,2,2016-11-01,Rattachement
1095263,FRLC11,2,2016-11-01,Rattachement
1185903,FRLC05,2,2016-11-01,Rattachement
1177796,FRLC06,2,2016-11-01,Rattachement
1187039,FRLC05,2,2016-11-01,Rattachement
1197166,FRLC05,2,2016-11-01,Rattachement
1182424,FRLC06,2,2016-11-01,Rattachement
1177321,FRLC06,2,2016-11-01,Rattachement
1197018,FRLC08,2,2016-11-01,Rattachement
1192049,FRLC12,2,2016-11-01,Rattachement
1195739,FRLC06,2,2016-11-01,Rattachement
1189798,FRLC09,2,2016-11-01,Rattachement
1093730,FRLC11,2,2016-11-01,Rattachement
1187492,FRLC08,2,2016-11-01,Rattachement
1187905,FRLC05,2,2016-11-01,Rattachement
1196389,FRLC05,2,2016-11-01,Rattachement
1196209,FRLC06,2,2016-11-01,Rattachement
1186747,FRLC05,2,2016-11-01,Rattachement
1182995,FRLC05,2,2016-11-01,Rattachement
1198604,FRLC08,2,2016-11-01,Rattachement
1182120,FRLC05,2,2016-11-01,Rattachement
1185316,FRLC05,2,2016-11-01,Rattachement
1181059,FRLC05,2,2016-11-01,Rattachement
1177998,FRLC05,2,2016-11-01,Rattachement
1198617,FRLC08,2,2016-11-01,Rattachement
1188440,FRLC05,2,2016-11-01,Rattachement
1096943,FRLC11,2,2016-11-01,Rattachement
1184680,FRLC05,2,2016-11-01,Rattachement
1190922,FRLC09,2,2016-11-01,Rattachement
1181924,FRLC05,2,2016-11-01,Rattachement
1094658,FRLC11,2,2016-11-01,Rattachement
1182745,FRLC05,2,2016-11-01,Rattachement
1178821,FRLC06,2,2016-11-01,Rattachement
1177407,FRLC06,2,2016-11-01,Rattachement
1189224,FRLC09,2,2016-11-01,Rattachement
1190909,FRLC09,2,2016-11-01,Rattachement
1095116,FRLC11,2,2016-11-01,Rattachement
1187759,FRLC05,2,2016-11-01,Rattachement
1096019,FRLC11,2,2016-11-01,Rattachement
1195962,FRLC06,2,2016-11-01,Rattachement
1187548,FRLC08,2,2016-11-01,Rattachement
1186023,FRLC05,2,2016-11-01,Rattachement
1186409,FRLC05,2,2016-11-01,Rattachement
1178030,FRLC06,2,2016-11-01,Rattachement
1095324,FRLC11,2,2016-11-01,Rattachement
1186863,FRLC05,2,2016-11-01,Rattachement
1190152,FRLC09,2,2016-11-01,Rattachement
1185579,FRLC05,2,2016-11-01,Rattachement
1186446,FRLC05,2,2016-11-01,Rattachement
1096375,FRLC11,2,2016-11-01,Rattachement
1196085,FRLC06,2,2016-11-01,Rattachement
1192568,FRLC12,2,2016-11-01,Rattachement
1177683,FRLC05,2,2016-11-01,Rattachement
1190372,FRLC09,2,2016-11-01,Rattachement
1185292,FRLC05,2,2016-11-01,Rattachement
1184029,FRLC05,2,2016-11-01,Rattachement
1185984,FRLC05,2,2016-11-01,Rattachement
1189952,FRLC09,2,2016-11-01,Rattachement
1197434,FRLC12,2,2016-11-01,Rattachement
1094748,FRLC11,2,2016-11-01,Rattachement
1190022,FRLC09,2,2016-11-01,Rattachement
1187236,FRLC08,2,2016-11-01,Rattachement
1097362,FRLC08,2,2016-11-01,Rattachement
1094709,FRLC11,2,2016-11-01,Rattachement
1096862,FRLC11,2,2016-11-01,Rattachement
1189746,FRLC09,2,2016-11-01,Rattachement
1180774,FRLC05,2,2016-11-01,Rattachement
1198729,FRLC10,2,2016-11-01,Rattachement
1094212,FRLC11,2,2016-11-01,Rattachement
1189942,FRLC09,2,2016-11-01,Rattachement
1094262,FRLC11,2,2016-11-01,Rattachement
1186846,FRLC05,2,2016-11-01,Rattachement
1183856,FRLC05,2,2016-11-01,Rattachement
1093832,FRLC11,2,2016-11-01,Rattachement
1188839,FRLC09,2,2016-11-01,Rattachement
1180085,FRLC05,2,2016-11-01,Rattachement
1182720,FRLC05,2,2016-11-01,Rattachement
