Programme;Station;Date;REPLICAT_Numero;Taxon;Groupe_taxons;MESURE_Numero_individu;REPLICAT_Abondance_poissons_Protocole_BELT_-_transects_aleatoires_-_suivi_cible;REPLICAT_Longueur_poisson_cm_Protocole_BELT_-_suivi_cible-Centimetre;REPLICAT_Translation_Suivi_Epinephelus_merra_POPMER-Centimetre;REPLICAT_Substrat_Suivis_Epinephelus_merra_POPMER;REPLICAT_Anfractuosite_suivis_Epinephelus_merra_-_POMER_Pothin_K_2007;REPLICAT_Longueur_transect_metre_ruban-Metre;REPLICAT_Largeur_obs-Metre;OBSERVATION_Profondeur-Metre;OBSERVATION_Pluies_<24h;OBSERVATION_Ensoleillement;OBSERVATION_Vent;OBSERVATION_Etat_de_la_mer;OBSERVATION_Courant;OBSERVATION_Maree;OBSERVATION_Visibilite;MESURE_Organisme_analyste;OBSERVATION_Campagne;OBSERVATION_Campagne_commentaires;STATION_Identifiant;STATION_Mnemonique;STATION_Entite_classement;OBSERVATION_Coordonnees_MINX;OBSERVATION_Coordonnees_MAXX;OBSERVATION_Coordonnees_MINY;OBSERVATION_Coordonnees_MAXY;REPLICAT_Moyen_acquisition;REPLICAT_Organisme_observateur;OBSERVATION_Observateurs;OBSERVATION_Mnemonique;REPLICAT_Taille;REPLICAT_Unite;MESURE_Commentaires;Taxon_saisi;MESURE_Niveau_qualite;MESURE_Date_Qualif;MESURE_Commentaire_Qualif;MESURE_Identifiant_interne_TAXON_NAME_ID;MESURE_Identifiants_interne_MEAS_ID;MESURE_Identifiants_interne_TAXON_MEAS_ID;STATION_Entite_classement_Type;STATION_Entite_classement_Identifiant;STATION_Entite_classement_Rang_lieu;OBSERVATION_Heure;OBSERVATION_Commentaire;OBSERVATION_Date_controle;OBSERVATION_Date_validation;OBSERVATION_Niveau_qualite;OBSERVATION_Date_qualification;OBSERVATION_Commentaire_qualification;OBSERVATION_Geometrie_heritee;OBSERVATION_Profondeur_precise;OBSERVATION_Profondeur_precise_Symbole_unite;REPLICAT_Heure;REPLICAT_Profondeur_precise;REPLICAT_Profondeur_precise_Min;REPLICAT_Profondeur_precise_Max;REPLICAT_Geometrie_heritee;REPLICAT_Profondeur_precise_Symbole_unite;REPLICAT_Profondeur_precise_Unite;REPLICAT_Commentaire;REPLICAT_Moyen_acquisition_Taille;REPLICAT_Moyen_acquisition_Taille_Symbole_unite;REPLICAT_Nombre_individu;REPLICAT_Date_controle;REPLICAT_Date_validation;REPLICAT_Niveau_qualite;REPLICAT_Date_qualification;REPLICAT_Commentaire_qualification;REPLICAT_Coordonnees_MINX;REPLICAT_Coordonnees_MAXX;REPLICAT_Coordonnees_MINY;REPLICAT_Coordonnees_MAXY;Moratoire
POPMER_LAREUNION_BELT_POISSON;Saint-Leu_LR01;15/03/2018;1;;;;;;;;;20;2;00 - 03 m;;Fort;Brise;Agitée;Moyen;Haute;de 2 à 10 m;GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;;60010510;126-P-296;126 - Réunion;55,285515;55,285515;-21,174652;-21,174652;Transect (toute longueur, toute largeur);GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;Tevamie RUNGASSAMY - GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;;;;;Non qualifié;;;;71170917|71170919|71170914|71170916|71170915|71170913|71170918|71168825|71168824;;Zones marines;126;296;;;19/11/2019;28/07/2020;Non qualifié;;;1;;;09:50:00;;;;1;;;;;;;09/01/2020;28/07/2020;Non qualifié;;;55,285515;55,285515;-21,174652;-21,174652;Non
POPMER_LAREUNION_BELT_POISSON;Saint-Leu_LR01;21/02/2019;1;;;;;;;;;20;2;00 - 03 m;;Moyen;Calme;Belle;Faible;;de 11 à 18 m;GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;;60010510;126-P-296;126 - Réunion;55,285515;55,285515;-21,174652;-21,174652;Transect (toute longueur, toute largeur);GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;Tevamie RUNGASSAMY - GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;;;;;Non qualifié;;;;71414887|71414889|71414891|71414890|71414888|71414892|71414561|71414560;;Zones marines;126;296;10:25:00;Saisie MD ordi perso - télétravail Covid 19;19/05/2020;27/05/2020;Non qualifié;;;1;;;10:25:00;;;;1;;;;;;;27/05/2020;27/05/2020;Non qualifié;;;55,285515;55,285515;-21,174652;-21,174652;Non
POPMER_LAREUNION_BELT_POISSON;Saint-Leu_LR01;15/01/2020;1;Epinephelus merra;Acropore digité;1;1;15;500;Substrat dur colonisé;Présence;20;2;00 - 03 m;;Fort;Brise modérée;Belle;Moyen;Descendante;de 11 à 18 m;GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;;60010510;126-P-296;126 - Réunion;55,285515;55,285515;-21,174652;-21,174652;Transect (toute longueur, toute largeur);GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;Tevamie RUNGASSAMY - GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;;;Résultat dupliqué le 2020-07-22 depuis l'observation null;Epinephelus merra;Non qualifié;;;60002174;71456119|71456122|71456121|71456118|71456124|71456123|71456120|71455949|71455948;69561401|69561402|69561398|69561399|69561400;Zones marines;126;296;09:44:00;Saisie MD;22/07/2020;22/07/2020;Non qualifié;;;1;;;09:44:00;;;;1;;;;;;;22/07/2020;22/07/2020;Non qualifié;;;55,285515;55,285515;-21,174652;-21,174652;Non
POPMER_LAREUNION_BELT_POISSON;Saint-Leu_LR01;02/12/2020;1;Epinephelus merra;Acropore digité;1;1;14;1100;Substrat dur colonisé;Absence;20;2;00 - 03 m;;Fort;Brise;Belle;Faible;;de 11 à 18 m;GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;;60010510;126-P-296;126 - Réunion;55,285515;55,285515;-21,174652;-21,174652;Transect (toute longueur, toute largeur);GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;Tevamie RUNGASSAMY - GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;;;;Epinephelus merra;Non qualifié;;;60002174;72123352|72123355|72123353|72123356|72123354|72123357|72123318|72123319;70247390|70247396|70247397|70247399|70247391;Zones marines;126;296;10:22:00;Saisie MD;25/08/2021;25/08/2021;Non qualifié;;;1;;;10:22:00;;;;1;;;;;;;25/08/2021;25/08/2021;Non qualifié;;;55,285515;55,285515;-21,174652;-21,174652;Non
POPMER_LAREUNION_BELT_POISSON;Saint-Leu_LR01;02/12/2020;1;Epinephelus hexagonatus;Non-Acropore massif;2;1;14;2000;Substrat dur colonisé;Présence;20;2;00 - 03 m;;Fort;Brise;Belle;Faible;;de 11 à 18 m;GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;;60010510;126-P-296;126 - Réunion;55,285515;55,285515;-21,174652;-21,174652;Transect (toute longueur, toute largeur);GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;Tevamie RUNGASSAMY - GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;;;;Epinephelus hexagonatus;Non qualifié;;;60002172;72123352|72123355|72123353|72123356|72123354|72123357|72123318|72123319;70247394|70247395|70247398|70247392|70247393;Zones marines;126;296;10:22:00;Saisie MD;25/08/2021;25/08/2021;Non qualifié;;;1;;;10:22:00;;;;1;;;;;;;25/08/2021;25/08/2021;Non qualifié;;;55,285515;55,285515;-21,174652;-21,174652;Non
POPMER_LAREUNION_BELT_POISSON;Saint-Leu_LR01;13/01/2022;1;Epinephelus hexagonatus;Non-Acropore Branchu;1;1;18;2000;Substrat dur colonisé;Présence;20;2;00 - 03 m;Moyenne;Faible;Brise;Belle;Faible;Montante;Moyenne;GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;;60010510;126-P-296;126 - Réunion;55,285515;55,285515;-21,174652;-21,174652;Transect (toute longueur, toute largeur);GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;Tevamie RUNGASSAMY - GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;;;;Epinephelus hexagonatus;Non qualifié;;;60002172;73130993|73130995|73130992|73130990|73130989|73130988|73130994|73130991|73130975|73130974;72388022|72388023|72388026|72388027|72388028;Zones marines;126;296;;;02/08/2023;02/08/2023;Non qualifié;;;1;;;09:44:00;;;;1;;;;;;;02/08/2023;02/08/2023;Non qualifié;;;55,285515;55,285515;-21,174652;-21,174652;Non
POPMER_LAREUNION_BELT_POISSON;Saint-Leu_LR01;13/01/2022;1;Epinephelus merra;Non-Acropore Branchu;2;1;17;1600;Substrat dur colonisé;Présence;20;2;00 - 03 m;Moyenne;Faible;Brise;Belle;Faible;Montante;Moyenne;GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;;60010510;126-P-296;126 - Réunion;55,285515;55,285515;-21,174652;-21,174652;Transect (toute longueur, toute largeur);GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;Tevamie RUNGASSAMY - GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;;;;Epinephelus merra;Non qualifié;;;60002174;73130993|73130995|73130992|73130990|73130989|73130988|73130994|73130991|73130975|73130974;72388035|72388024|72388021|72388030|72388029;Zones marines;126;296;;;02/08/2023;02/08/2023;Non qualifié;;;1;;;09:44:00;;;;1;;;;;;;02/08/2023;02/08/2023;Non qualifié;;;55,285515;55,285515;-21,174652;-21,174652;Non
POPMER_LAREUNION_BELT_POISSON;Saint-Leu_LR01;13/01/2022;1;Epinephelus merra;Non-Acropore massif;3;1;11;1100;Substrat dur colonisé;Présence;20;2;00 - 03 m;Moyenne;Faible;Brise;Belle;Faible;Montante;Moyenne;GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;;60010510;126-P-296;126 - Réunion;55,285515;55,285515;-21,174652;-21,174652;Transect (toute longueur, toute largeur);GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;Tevamie RUNGASSAMY - GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;;;;Epinephelus merra;Non qualifié;;;60002174;73130993|73130995|73130992|73130990|73130989|73130988|73130994|73130991|73130975|73130974;72388025|72388038|72388039|72388036|72388034;Zones marines;126;296;;;02/08/2023;02/08/2023;Non qualifié;;;1;;;09:44:00;;;;1;;;;;;;02/08/2023;02/08/2023;Non qualifié;;;55,285515;55,285515;-21,174652;-21,174652;Non
POPMER_LAREUNION_BELT_POISSON;Saint-Leu_LR01;13/01/2022;1;Epinephelus merra;Non-Acropore submassif;4;1;5;0;Substrat dur colonisé;Présence;20;2;00 - 03 m;Moyenne;Faible;Brise;Belle;Faible;Montante;Moyenne;GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;;60010510;126-P-296;126 - Réunion;55,285515;55,285515;-21,174652;-21,174652;Transect (toute longueur, toute largeur);GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;Tevamie RUNGASSAMY - GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;;;;Epinephelus merra;Non qualifié;;;60002174;73130993|73130995|73130992|73130990|73130989|73130988|73130994|73130991|73130975|73130974;72388040|72388032|72388033|72388037|72388031;Zones marines;126;296;;;02/08/2023;02/08/2023;Non qualifié;;;1;;;09:44:00;;;;1;;;;;;;02/08/2023;02/08/2023;Non qualifié;;;55,285515;55,285515;-21,174652;-21,174652;Non
POPMER_LAREUNION_BELT_POISSON;Saint-Leu_LR01;23/11/2022;1;Epinephelus merra;Acropore branchu;1;1;14;1300;Substrat dur colonisé;Présence;20;2;00 - 03 m;Nulle;Faible;Brise;Agitée;Moyen;Montante;Moyenne;GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;;60010510;126-P-296;126 - Réunion;55,285515;55,285515;-21,174652;-21,174652;Transect (toute longueur, toute largeur);GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;Tevamie RUNGASSAMY - GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;LR01-2023_Belt_Poisson-SAN;;;;Epinephelus merra;Non qualifié;;;60002174;73142007|73142005|73142002|73142006|73142003|73142001|73142000|73142004|73141991|73141990;72397111|72397116|72397113|72397107|72397106;Zones marines;126;296;;hab moy - prof 1 - 0.7 m;21/08/2023;21/08/2023;Non qualifié;;;1;;;09:48:00;;;;1;;;;;;;21/08/2023;21/08/2023;Non qualifié;;;55,285515;55,285515;-21,174652;-21,174652;Non
POPMER_LAREUNION_BELT_POISSON;Saint-Leu_LR01;23/11/2022;1;Epinephelus hexagonatus;Acropore branchu;2;1;14;1800;Substrat dur colonisé;Présence;20;2;00 - 03 m;Nulle;Faible;Brise;Agitée;Moyen;Montante;Moyenne;GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;;60010510;126-P-296;126 - Réunion;55,285515;55,285515;-21,174652;-21,174652;Transect (toute longueur, toute largeur);GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;Tevamie RUNGASSAMY - GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;LR01-2023_Belt_Poisson-SAN;;;;Epinephelus hexagonatus;Non qualifié;;;60002172;73142007|73142005|73142002|73142006|73142003|73142001|73142000|73142004|73141991|73141990;72397123|72397124|72397125|72397126|72397127;Zones marines;126;296;;hab moy - prof 1 - 0.7 m;21/08/2023;21/08/2023;Non qualifié;;;1;;;09:48:00;;;;1;;;;;;;21/08/2023;21/08/2023;Non qualifié;;;55,285515;55,285515;-21,174652;-21,174652;Non
POPMER_LAREUNION_BELT_POISSON;Saint-Leu_LR01;23/11/2022;1;Epinephelus hexagonatus;Non-Acropore massif;3;1;17;1000;Substrat dur colonisé;Présence;20;2;00 - 03 m;Nulle;Faible;Brise;Agitée;Moyen;Montante;Moyenne;GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;;60010510;126-P-296;126 - Réunion;55,285515;55,285515;-21,174652;-21,174652;Transect (toute longueur, toute largeur);GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;Tevamie RUNGASSAMY - GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;LR01-2023_Belt_Poisson-SAN;;;;Epinephelus hexagonatus;Non qualifié;;;60002172;73142007|73142005|73142002|73142006|73142003|73142001|73142000|73142004|73141991|73141990;72397112|72397122|72397121|72397120|72397119;Zones marines;126;296;;hab moy - prof 1 - 0.7 m;21/08/2023;21/08/2023;Non qualifié;;;1;;;09:48:00;;;;1;;;;;;;21/08/2023;21/08/2023;Non qualifié;;;55,285515;55,285515;-21,174652;-21,174652;Non
POPMER_LAREUNION_BELT_POISSON;Saint-Leu_LR01;23/11/2022;1;Epinephelus merra;Non-Acropore massif;4;1;10;1100;Substrat dur colonisé;Absence;20;2;00 - 03 m;Nulle;Faible;Brise;Agitée;Moyen;Montante;Moyenne;GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;;60010510;126-P-296;126 - Réunion;55,285515;55,285515;-21,174652;-21,174652;Transect (toute longueur, toute largeur);GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;Tevamie RUNGASSAMY - GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;LR01-2023_Belt_Poisson-SAN;;;;Epinephelus merra;Non qualifié;;;60002174;73142007|73142005|73142002|73142006|73142003|73142001|73142000|73142004|73141991|73141990;72397118|72397117|72397105|72397115|72397109;Zones marines;126;296;;hab moy - prof 1 - 0.7 m;21/08/2023;21/08/2023;Non qualifié;;;1;;;09:48:00;;;;1;;;;;;;21/08/2023;21/08/2023;Non qualifié;;;55,285515;55,285515;-21,174652;-21,174652;Non
POPMER_LAREUNION_BELT_POISSON;Saint-Leu_LR01;23/11/2022;1;Epinephelus merra;Non-Acropore submassif;5;1;10;1200;Substrat dur colonisé;Absence;20;2;00 - 03 m;Nulle;Faible;Brise;Agitée;Moyen;Montante;Moyenne;GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;;60010510;126-P-296;126 - Réunion;55,285515;55,285515;-21,174652;-21,174652;Transect (toute longueur, toute largeur);GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;Tevamie RUNGASSAMY - GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;LR01-2023_Belt_Poisson-SAN;;;;Epinephelus merra;Non qualifié;;;60002174;73142007|73142005|73142002|73142006|73142003|73142001|73142000|73142004|73141991|73141990;72397104|72397103|72397108|72397114|72397110;Zones marines;126;296;;hab moy - prof 1 - 0.7 m;21/08/2023;21/08/2023;Non qualifié;;;1;;;09:48:00;;;;1;;;;;;;21/08/2023;21/08/2023;Non qualifié;;;55,285515;55,285515;-21,174652;-21,174652;Non
POPMER_LAREUNION_BELT_POISSON;Saint-Leu_LR02;21/12/2007;1;Epinephelus merra;Acropore tabulaire;1;1;16;500;Substrat dur colonisé;Présence;20;2;;Nulle;Faible;Calme;Calme;Moyen;Montante;de 2 à 10 m;GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;;60010511;126-P-297;126 - Réunion;55,28527;55,28527;-21,17412;-21,17412;Transect (toute longueur, toute largeur);GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;LR02-2008_Belt_Poisson;;;Issu de la reprise QUADRILABO du 07/02/2019;Epinephelus merra;Non qualifié;;;60002174;69955338|69955339|69955342|69955340|69955337|69955336|69955341|69958427|69958426;67306815|67306814|67306816|67306817|67306813;Zones marines;126;297;11:15:00;Issu de la reprise QUADRILABO du 07/02/2019;07/02/2019;07/02/2019;Non qualifié;;;1;1,1;m;;;;;1;;;Observateur non identifié - Issu de la reprise QUADRILABO du 07/02/2019;;;1;07/02/2019;07/02/2019;Non qualifié;;;55,28527;55,28527;-21,17412;-21,17412;Non
POPMER_LAREUNION_BELT_POISSON;Saint-Leu_LR02;12/01/2009;1;;;1;0;;;;;20;2;;Non renseignée;Non renseigné;NA;NA;NA;Montante;NA;GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;;60010511;126-P-297;126 - Réunion;55,28527;55,28527;-21,17412;-21,17412;Transect (toute longueur, toute largeur);GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;LR02-2009_Belt_Poisson;;;Issu de la reprise QUADRILABO du 07/02/2019;;Non qualifié;;;;69955345|69955346|69955349|69955347|69955344|69955343|69955348|69958430|69958429|69958428;;Zones marines;126;297;11:00:00;Issu de la reprise QUADRILABO du 07/02/2019;07/02/2019;07/02/2019;Non qualifié;;;1;;;;;;;1;;;Observateur non identifié - Issu de la reprise QUADRILABO du 07/02/2019;;;1;07/02/2019;07/02/2019;Non qualifié;;;55,28527;55,28527;-21,17412;-21,17412;Non
POPMER_LAREUNION_BELT_POISSON;Saint-Leu_LR02;26/01/2010;1;Epinephelus merra;Acropore branchu;1;1;16;430;Substrat dur colonisé;Absence;20;2;;Nulle;Moyen;Calme;Belle;Moyen;Haute;de 2 à 10 m;GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;;60010511;126-P-297;126 - Réunion;55,28527;55,28527;-21,17412;-21,17412;Transect (toute longueur, toute largeur);GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;LR02-2010_Belt_Poisson;;;Issu de la reprise QUADRILABO du 07/02/2019;Epinephelus merra;Non qualifié;;;60002174;69955352|69955353|69955356|69955354|69955351|69955350|69955355|69958432|69958431;67306820|67306819|67306821|67306822|67306818;Zones marines;126;297;10:05:00;Issu de la reprise QUADRILABO du 07/02/2019;07/02/2019;07/02/2019;Non qualifié;;;1;1,3;m;;;;;1;;;Observateur non identifié - Issu de la reprise QUADRILABO du 07/02/2019;;;1;07/02/2019;07/02/2019;Non qualifié;;;55,28527;55,28527;-21,17412;-21,17412;Non
POPMER_LAREUNION_BELT_POISSON;Saint-Leu_LR02;01/03/2011;1;;;1;0;;;;;20;2;;Nulle;Fort;Calme;Calme;Moyen;Montante;de 2 à 10 m;GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;;60010511;126-P-297;126 - Réunion;55,28527;55,28527;-21,17412;-21,17412;Transect (toute longueur, toute largeur);GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;LR02-2011_Belt_Poisson;;;Issu de la reprise QUADRILABO du 07/02/2019;;Non qualifié;;;;69955359|69955360|69955363|69955361|69955358|69955357|69955362|69958435|69958434|69958433;;Zones marines;126;297;10:20:00;Issu de la reprise QUADRILABO du 07/02/2019;07/02/2019;07/02/2019;Non qualifié;;;1;0,9;m;;;;;1;;;Observateur non identifié - Issu de la reprise QUADRILABO du 07/02/2019;;;1;07/02/2019;07/02/2019;Non qualifié;;;55,28527;55,28527;-21,17412;-21,17412;Non
POPMER_LAREUNION_BELT_POISSON;Saint-Leu_LR02;22/01/2013;1;;;1;0;;;;;20;2;;Nulle;Moyen;Calme;Calme;NA;NA;de 11 à 18 m;GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;;60010511;126-P-297;126 - Réunion;55,28527;55,28527;-21,17412;-21,17412;Transect (toute longueur, toute largeur);GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;LR02-2013_Belt_Poisson;;;Issu de la reprise QUADRILABO du 07/02/2019;;Non qualifié;;;;69955366|69955367|69955370|69955368|69955365|69955364|69955369|69958438|69958437|69958436;;Zones marines;126;297;11:30:00;Issu de la reprise QUADRILABO du 07/02/2019;07/02/2019;07/02/2019;Non qualifié;;;1;0,8;m;;;;;1;;;Observateur(s) : I.Schildt - Issu de la reprise QUADRILABO du 07/02/2019;;;1;07/02/2019;07/02/2019;Non qualifié;;;55,28527;55,28527;-21,17412;-21,17412;Non
POPMER_LAREUNION_BELT_POISSON;Saint-Leu_LR02;02/02/2015;1;Epinephelus merra;Acropore;1;1;15;210;Substrat dur colonisé;Non renseigné / NA;20;2;;Nulle;Fort;Calme;Calme;NA;NA;NA;GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;;60010511;126-P-297;126 - Réunion;55,28527;55,28527;-21,17412;-21,17412;Transect (toute longueur, toute largeur);GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;LR02-2015_Belt_Poisson;;;Issu de la reprise QUADRILABO du 07/02/2019;Epinephelus merra;Non qualifié;;;60002174;69955373|69955374|69955377|69955375|69955372|69955371|69955376|69958440|69958439;67306825|67306824|67306826|67306827|67306823;Zones marines;126;297;10:50:00;Issu de la reprise QUADRILABO du 07/02/2019;07/02/2019;07/02/2019;Non qualifié;;;1;1,4;m;;;;;1;;;Observateur non identifié - Issu de la reprise QUADRILABO du 07/02/2019;;;2;07/02/2019;07/02/2019;Non qualifié;;;55,28527;55,28527;-21,17412;-21,17412;Non
POPMER_LAREUNION_BELT_POISSON;Saint-Leu_LR02;02/02/2015;1;Epinephelus merra;Acropore;2;1;10;1920;Substrat dur colonisé;Non renseigné / NA;20;2;;Nulle;Fort;Calme;Calme;NA;NA;NA;GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;;60010511;126-P-297;126 - Réunion;55,28527;55,28527;-21,17412;-21,17412;Transect (toute longueur, toute largeur);GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;LR02-2015_Belt_Poisson;;;Issu de la reprise QUADRILABO du 07/02/2019;Epinephelus merra;Non qualifié;;;60002174;69955373|69955374|69955377|69955375|69955372|69955371|69955376|69958440|69958439;67306830|67306829|67306831|67306832|67306828;Zones marines;126;297;10:50:00;Issu de la reprise QUADRILABO du 07/02/2019;07/02/2019;07/02/2019;Non qualifié;;;1;1,4;m;;;;;1;;;Observateur non identifié - Issu de la reprise QUADRILABO du 07/02/2019;;;2;07/02/2019;07/02/2019;Non qualifié;;;55,28527;55,28527;-21,17412;-21,17412;Non
POPMER_LAREUNION_BELT_POISSON;Saint-Leu_LR02;29/02/2016;1;Epinephelus merra;;1;1;20;1720;NA;Non renseigné / NA;20;2;;Nulle;Moyen;Calme;Belle;NA;Montante;de 11 à 18 m;GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;;60010511;126-P-297;126 - Réunion;55,28527;55,28527;-21,17412;-21,17412;Transect (toute longueur, toute largeur);GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;LR02-2016_Belt_Poisson;;;Issu de la reprise QUADRILABO du 07/02/2019;Epinephelus merra;Non qualifié;;;60002174;69955380|69955381|69955384|69955382|69955379|69955378|69955383|69958442|69958441;67306835|67306834|67306836|67306837|67306833;Zones marines;126;297;11:55:00;Issu de la reprise QUADRILABO du 07/02/2019;07/02/2019;07/02/2019;Non qualifié;;;1;;;;;;;1;;;Observateur(s) : Karine P - Issu de la reprise QUADRILABO du 07/02/2019;;;1;07/02/2019;07/02/2019;Non qualifié;;;55,28527;55,28527;-21,17412;-21,17412;Non
POPMER_LAREUNION_BELT_POISSON;Saint-Leu_LR02;12/01/2017;1;Epinephelus merra;Algues gazonnantes;1;1;18;380;Corail mort en place;Présence;20;2;;Nulle;Moyen;Calme;Forte;Moyen;Montante;de 2 à 10 m;GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;;60010511;126-P-297;126 - Réunion;55,28527;55,28527;-21,17412;-21,17412;Transect (toute longueur, toute largeur);GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;LR02-2017_Belt_Poisson;;;Issu de la reprise QUADRILABO du 07/02/2019 - ACD mort;Epinephelus merra;Non qualifié;;;60002174;69955387|69955388|69955391|69955389|69955386|69955385|69955390|69958444|69958443;67306840|67306839|67306841|67306842|67306838;Zones marines;126;297;11:25:00;Issu de la reprise QUADRILABO du 07/02/2019;07/02/2019;07/02/2019;Non qualifié;;;1;1;m;;;;;1;;;Observateur(s) : Tévamie RUNGASSAMY - Issu de la reprise QUADRILABO du 07/02/2019;;;3;07/02/2019;07/02/2019;Non qualifié;;;55,28527;55,28527;-21,17412;-21,17412;Non
POPMER_LAREUNION_BELT_POISSON;Saint-Leu_LR02;12/01/2017;1;Epinephelus merra;Algues gazonnantes;2;1;11;1840;Corail mort en place;Présence;20;2;;Nulle;Moyen;Calme;Forte;Moyen;Montante;de 2 à 10 m;GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;;60010511;126-P-297;126 - Réunion;55,28527;55,28527;-21,17412;-21,17412;Transect (toute longueur, toute largeur);GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;LR02-2017_Belt_Poisson;;;Issu de la reprise QUADRILABO du 07/02/2019 - ACT mort;Epinephelus merra;Non qualifié;;;60002174;69955387|69955388|69955391|69955389|69955386|69955385|69955390|69958444|69958443;67306845|67306844|67306846|67306847|67306843;Zones marines;126;297;11:25:00;Issu de la reprise QUADRILABO du 07/02/2019;07/02/2019;07/02/2019;Non qualifié;;;1;1;m;;;;;1;;;Observateur(s) : Tévamie RUNGASSAMY - Issu de la reprise QUADRILABO du 07/02/2019;;;3;07/02/2019;07/02/2019;Non qualifié;;;55,28527;55,28527;-21,17412;-21,17412;Non
